 4765.5950 Th I   
 4766.6006 Th I
 4768.0578 Th II
 4773.2410 Th I  
 4775.3130 Th I
 4775.7940 Th I
 4776.7792 Th  
 4777.1915 Th I
 4778.2940 Th I
 4779.7286 Th I 
 4780.7505 Th I
 4781.2902 Th  
 4781.5260
 4782.7612 Th II
 4783.6389 Th II 
 4783.8617 Th I    
 4784.0396 Th I  
 4786.5310 Th I   
 4787.1480 Th I
 4788.6781 Th I    
 4789.3868 Th I
 4790.4373 Th II   
 4791.5157 Th I    
 4792.0819 Ar II
 4793.2446 Th I
 4793.9052 Th I    
 4795.9131 Th I
 4796.2429 Th I    
 4800.1724 Th II
 4801.0517 Th I    
 4802.6714 Th I    
 4803.9559 Th II   
 4805.6063 Th      
 4806.0205 Ar II
 4808.1337 Th I
 4809.6140 Th I
 4811.8710  
 4812.3755 Th I
 4813.0069 Th I
 4813.7204 Th   
 4813.8963 Th I
 4817.0206 Th I
 4818.6477 Th II
 4819.1930 Th I
 4820.4649 Th I
 4820.8847 Th I
 4821.5878 Th I
 4821.8646 Th I  
 4822.0140
 4822.8548 Th I
 4823.1823 Th II
 4823.6058 Th I
 4823.9967 Th I
 4824.6484 Th II   
 4826.7004 Th I
 4828.6596 Th I    
 4829.7973 Th I
 4831.1213 Th I
 4831.5975 Th I
 4832.4233 Th I    
 4832.8025 Th II
 4833.6759 Th I    
 4837.4121 Th I
 4838.3546 Th II
 4840.4744 Th 
 4840.8492 Th I
 4842.1676 Th 
 4843.9413 Th I
 4844.1653 Th II
 4844.7553 Th II  
 4844.9251 Th I   
 4845.1626 Th I
 4847.3263 Th I   
 4847.8095 Ar II
 4848.3625 Th I
 4849.1399 Th 
 4849.8617 Th I
 4850.4397 Th II
 4852.8685 Th 
 4853.6087   
 4856.2756   
 4857.5385   
 4858.0944 Th II 
 4858.3327 Th II
 4861.2167 Th I
 4861.7173 Th I
 4863.1724 Th II
 4865.4775 Th I
 4865.9100
 4867.5560
 4868.2742 
 4868.5277 
 4868.8814 Th I
 4871.2890 Th I
 4872.0309 Th I
 4872.9169 Th I
 4874.3645 Th I
 4876.4949 Th I  
 4877.0015 Th II
 4877.8128   
 4878.0094 Th I
 4878.7330 Th I
 4879.3497 Th II
 4879.8635 Ar II
 4881.2046 Th I
 4881.8531 Th I    
 4882.2432 Ar II
 4885.9843   
 4886.8661 Th I
 4888.2612   
 4889.0422 Ar II
 4889.4903 Th I
 4889.8553 Th II   
 4890.4582 Th I
 4891.0379 Th 
 4891.6606 Th I    
 4892.7592 Th I
 4893.4453 Th I
 4894.9551 Th I
 4898.8044 Th II   
 4899.2401 Th      
 4902.0545 Th I
 4902.7943 Th I
 4904.7516 Ar II
 4907.2093 Th
 4909.8431 Th I  
 4910.1576 Th I
 4910.5488 Th I    
 4910.7929 Th I
 4911.1358 Th II 
 4911.3787 Th I
 4912.0428 Th I    
 4912.5293 Th II
 4913.4789   
 4914.1210 Th II   
 4915.4155 Th I
 4917.8220 Th I  
 4919.8157 Th II
 4921.6134 Th II
 4922.9442 Th II
 4924.4223 Th II
 4925.4254 Th II
 4925.9501 Th 
 4926.2529 Th I    
 4927.2988 Th I    
 4927.7803 Th I
 4929.0860 Th I  
 4929.9850 Th II
 4933.2091 Ar II
 4933.8521 Th II
 4934.3306 Th I   
 4936.7746 Th I
 4937.8295 Th I
 4938.5047 Th  
 4939.0605 Th I   
 4939.2707 Th I   
 4939.6422 Th I
 4941.4160 Th I
 4941.9174   
 4943.0642 Th I
 4943.7076 Th  
 4945.4587 Th I
 4946.6637 Th II
 4947.5752 Th II
 4950.2513 Th I
 4950.6264 Th II
 4952.6908 Th I
 4953.5320 Th I
 4957.2963 Th     
 4958.0988 Th I
 4958.7240 Th II 
 4961.3814 Th I   
 4961.7260 Th I
 4962.0621 Th I   
 4963.1881 Th II  
 4965.0795 Ar II
 4965.7315 Th I
 4967.0628 Th II  
 4967.6529 Th I   
 4968.7556 Th II
 4970.0785 Th I
 4972.1597 Ar II
 4975.0917 Th I
 4975.9485 Th II
 4976.5938 Th II  
 4977.3906 Th I   
 4980.1859 Th I
 4980.7561 Th I   
 4980.9513 Th II  
 4982.4875 Th I
 4983.5324 Th     
 4985.3725 Th I
 4985.9486 Th I
 4987.1470 Th II
 4987.5582 Th 
 4989.3086 Th I
 4992.1257 Th I
 4992.6372 Th I
 4993.7488 Th I
 4994.1058 Th I
 4997.8189 Th II
 4999.9398 Th II
 5000.2463 Th I
 5002.0972 Th I
 5003.5981 Th I
 5004.1279 Th I
 5008.1897 Th II
 5009.3344 Ar II
 5009.9367 Th I
 5010.4174 Th I
 5011.4774 Th I
 5013.1647 Th
 5014.7539 Th
 5015.8893 Th II
 5016.5356 Th I
 5017.1628 Ar II
 5017.5084 Th I
 5018.0535 Th I
 5019.8062 Th I
 5020.5458 Th II   
 5021.2531 Th I
 5022.0051 Th I
 5022.1740 Th
 5023.7084 Th I
 5028.6556 Th I
 5029.0119 Th I    
 5029.6295 Th II   
 5029.6370
 5029.8916 Th I
 5035.3375 Th
 5036.7284 Th I 
 5038.3018 Th I
 5039.2303 Th I
 5039.5265 Th I
 5040.6805 Th I 
 5041.1224 Th I
 5041.5998 Th
 5043.5145 Th I
 5044.7195 Th I
 5045.2481 Th I
 5046.3527 Th
 5046.6372 Th
 5047.0434 Th I
 5048.9366 Th I
 5049.7960 Th II
 5050.7842 Th I
 5051.8887 Th I
 5055.3473 Th II
 5057.9866 Th II
 5059.8611 Th I
 5061.6562 Th I
 5062.0371 Ar II
 5062.9325 Th I
 5063.5157 Th I
 5063.9988 Th I
 5064.6020 Th I
 5064.9454 Th I
 5066.1355 Th I
 5066.7773 Th I
 5067.1379 Th I
 5067.9737 Th I
 5069.3384 Th I
 5074.6465 Th I
 5075.4659 Th II 
 5079.1374 Th II 
 5079.9079 Th I  
 5081.4462 Th I
 5084.6994 
 5084.9935 Th I
 5085.2955 Th
 5086.1774 Th I
 5089.2192 Th II
 5090.0513 Th I
 5090.5455 Th I
 5095.0639 Th
 5096.4848 Th I
 5098.0432 Th II
 5100.6211 Th I
 5101.1299 Th I
 5109.7331 Th I
 5111.2781 Th I
 5115.0448 Th I
 5117.2923 Th
 5118.2023 Ar I
 5122.4995 Th I
 5125.4895 Th I
 5125.9502 Th I
 5128.4897 Th I
 5130.2338 Th I
 5131.0720 Th II
 5133.1051 Th
 5134.7460 Th I
 5136.1210 Th I
 5137.4733 Th I
 5140.7736 Th I
 5141.7827 Ar II
 5143.2673 Th II
 5143.9165 Th I
 5145.3083 Ar II
 5146.0557 Th I
 5148.2115 Th II
 5149.2069 Th I
 5151.6120 Th I
 5154.2430 Th I
 5158.6041 Th I
 5161.5396 Th I
 5162.2846 Ar I
 5163.4584 Th I
 5165.7728 Ar II
 5166.6553 Th I
 5168.9225 Th I
 5170.2227 Th II 
 5173.6715 Th I
 5174.7988 Th
 5175.3248 Th I
 5175.9115 Th I
 5176.2292 Ar II 
 5176.4037 Th I
 5176.9610 Th I
 5177.6228 Th I
 5178.4800 Th I
 5180.7209 Th I
 5182.5269 Th II
 5183.0897 Th I
 5183.6044 Th
 5183.9896 Th II
 5184.4534 Th I
 5184.7315 Th II
 5186.4132 Th I
 5187.3374 Th I
 5187.7462 Ar I
 5190.8720 Th II
 5193.8256 Th II
 5194.4576 Th I
 5195.8136 Th I
 5197.2360 Th I
 5198.7999 Th I
 5199.1637 Th I
 5202.0087 Th I
 5203.8479 Th
 5205.1522 Th I
 5207.8015 Th I
 5209.7246 Th I
 5211.2305 Th I
 5213.3492 Th I
 5216.5966 Th II
 5216.8139 Ar II 
 5218.5271 Th II 
 5219.1099 Th I
 5220.7068 Th I
 5220.9263 Th I
 5221.2710 Ar I
 5228.2246 Th I
 5228.9951 Th I 
 5231.1597 Th I
 5233.2254 Th II
 5234.1069 Th I
 5238.8137 Th I
 5239.5520 Th I
 5240.1968 Th II
 5247.6547 Th II
 5250.8727 Th I
 5253.4441 Th
 5254.4648
 5258.3602 Th I
 5260.1041 Th I
 5261.4720 Th I
 5264.2332 Th
 5265.5514 Th
 5266.7103 Th I
 5269.7927 Th I
 5270.2660 Th   
 5272.6439 Th II 
 5272.9270 Th I  
 5273.1317 Th I  
 5274.1188 Th I
 5276.4089 Th II
 5277.1460 Th I
 5277.5002 Th II
 5280.0855 Th II
 5280.3441 Th I
 5281.0687 Th I
 5281.6285 Ar II
 5286.8870 Ar II
 5289.8974 Th II
 5291.8163 Th I
 5294.3971 Th I
 5295.0886 Th I
 5296.2787 Th I
 5297.7431 Th I
 5298.2824 Th I
 5300.5234 Th I
 5301.4043 Th II
 5306.9864 Th I
 5307.4655 Th II
 5309.6093 Th I
 5310.2665 Th II
 5312.0018 Th I
 5312.5288 Th I
 5312.9045 Th I
 5315.2278 Th I
 5317.4944 Th I
 5318.4268 Th II
 5320.7699 Th II
 5322.8988 Th I
 5325.1438 Th II
 5325.4317 Th I
 5326.2774 Th I
 5326.9756 Th I
 5329.3745 Th II
 5329.6979    
 5329.7559 Th II
 5330.0804 Th I
 5337.0154 Th
 5340.4982 Th I
 5343.5812 Th I
 5345.3117 Th
 5346.3778 Th II
 5347.9714 Th I
 5349.0054 Th I
 5349.4608 Th
 5351.1265 Th I
 5351.8365 Th I
 5354.6016 Th I
 5355.6365 Th I
 5358.7059 Th I
 5359.8269 Th I
 5360.1501 Th I
 5361.1556 Th I
 5362.5751 Th I
 5365.4705 Th
 5369.2819 Th I
 5369.4470 Th I
 5370.7096 Th I
 5372.7027 Th I
 5373.4943
 5374.8219 Th
 5375.3526 Th II
 5375.7688 Th II
 5376.1304 Th
 5376.7809 Th I
 5378.8356 Th I  
 5379.1105 Th I
 5381.3709 Th I  
 5382.9276 Th II
 5384.0356 Th II 
 5386.6107 Th I
 5388.0507 Th I
 5392.5726 Th II
 5393.5995 Ar II
 5393.9719 Th I
 5394.7608 Th I
 5397.5160
 5398.7015 Th I
 5398.9219 Th I
 5399.1745 Th 
 5399.6218 Th I
 5400.1455 Th I
 5402.6048 Ar II
 5403.1993 Th I
 5406.7553
 5407.3439 Ar II
 5407.6535 Th I
 5410.7687 Th I
 5415.5226 Th I
 5417.4858 Th I
 5419.1285 Th I
 5421.3517 Ar I
 5421.6628 Th I
 5421.8359 Th II
 5424.0079 Th I
 5425.6783 Th II
 5426.4075 Th I
 5429.1048 Th I
 5431.1120 Th I
 5432.7650 Th
 5433.2919 Th II
 5433.7005 Th II
 5434.1514 Th I
 5435.1229 Th II
 5435.7236 Th II
 5435.8925 Th II
 5437.3877 Th II
 5438.1374 Th
 5439.9891 Ar I
 5440.6015 Th I
 5441.2145 Th I
 5442.2477
 5443.1187 Th II
 5443.6893
 5447.1536 Th
 5448.2719 Th I
 5449.4788 Th II
 5451.6520 Ar I
 5452.2187 Th I
 5455.1524 Th
 5458.9676 Th
 5461.7358 Th II
 5462.6129 Th II
 5464.2055 Th I
 5467.1704 Th I
 5470.7591 Th I
 5477.5522 Th I
 5479.0751 Th I
 5480.8907 Th II
 5484.1467 Th II
 5487.8414 Th I
 5488.6287 Th II
 5488.9254 Th II
 5489.0885 Th I
 5490.1194 Ar I
 5492.6435 Th I
 5493.2040 Th I
 5494.3306 Th I
 5495.8738 Ar I
 5496.1370 Th I
 5498.1841 Ar II
 5499.2554 Th I
 5499.6478 Th I
 5501.2814 Th I
 5501.9439 Th II
 5504.3018 Th I
 5506.1128 Ar I
 5506.9196 Th I
 5507.5385 Th I
 5508.5585 Th I
 5509.9938 Th I
 5514.8731 Th I
 5518.9893 Th I
 5519.2353 Th I
 5521.7532 Th I
 5524.5824 Th I
 5524.9570 Ar I
 5527.2953 Th I
 5528.2272 Th I
 5529.0972 Th I
 5530.0763 Th I
 5530.6977 Th II
 5535.9710 Th I
 5537.5563 Th I
 5538.6087 Th I
 5539.2618 Th I
 5539.9106 Th II
 5541.1466 Th I
 5541.5815 Th I
 5541.9357 Th I
 5542.8900 Th I
 5545.0495 Ar II
 5545.8058 Th I
 5546.1204 Th II
 5547.1339 Th I
 5548.1758 Th I
 5551.3719 Th II
 5552.6229 Th I
 5555.5312 Th I
 5556.1487 Th II
 5557.0454 Th I
 5557.9214 Th I
 5558.3422 Th I
 5558.7020 Ar I
 5559.8912 Th I
 5564.2011 Th II
 5567.9986 Th I
 5570.9268 Th I
 5571.1913 Th I
 5572.0951 Th I
 5572.4649 Th I
 5573.3535 Th I
 5574.9153 Th I
 5576.2045 Th I
 5577.6845 Ar II
 5579.3583 Th I
 5580.0771 Th I
 5580.7547 Th I
 5581.9668 Th
 5582.8665 Th I
 5583.7621 Th II
 5585.8472 Th I
 5587.0263 Th I
 5587.7351 Th II 
 5588.7506 Th
 5590.1127 Th   
 5593.6129 Th
 5594.4604 Th
 5595.0635 Th I
 5597.4756 Ar I
 5598.4794 Th
 5599.6548 Th I
 5601.1216 Ar I
 5601.6032 Th I
 5602.8630
 5604.5154 Th II
 5606.3861 Th I
 5606.7330 Ar I
 5609.5735 Th I
 5610.6809 Th I
 5612.0679 Th I
 5612.6174 Th I
 5615.3195 Th I
 5616.6908 Th I
 5617.2897 Th I
 5617.6417 Th I
 5619.9755 Th I
 5624.9129 Th I
 5625.6782 Ar II
 5630.2969 Th I
 5633.2950 Th I
 5635.8792 Th I
 5639.7461 Th II
 5641.5575 Th I
 5641.7342 Th I
 5645.5249 Th I
 5645.6688 Th I
 5645.8947 Th II
 5646.4514 Th I
 5647.7069 Th I
 5648.6863 Ar I
 5648.9910 Th I
 5650.7043 Ar I
 5652.9020 Th II
 5654.0234 Th II
 5654.5185 Th II
 5655.4897 Th I
 5657.9255 Th I
 5659.1272 Ar I
 5660.6594 Th I
 5663.0420 Th I
 5664.6210 Th I
 5665.1799 Th I
 5665.6283 Th II
 5666.4185 Th I
 5667.1281 Th I
 5673.8358 Th I
 5674.9864 Th I
 5677.0529 Th I
 5679.0050 Th I
 5681.9001 Ar I
 5685.1921 Th I
 5687.3489 Th I
 5690.6934 Th I
 5691.6612 Ar II
 5696.3904 Th I
 5698.2937 Th I
 5700.9176 Th II
 5702.6511 Th I
 5705.6371 Th I
 5707.1033 Th II
 5708.6794 Th I
 5715.7244 Th I
 5717.1711 Th I
 5719.6227 Th I
 5720.1828 Th I
 5724.2374 Th I
 5724.4638 Th I
 5725.3885 Th I
 5727.7103 Th I
 5729.9823 Th I
 5736.0297 Th I
 5739.5196 Ar I
 5741.1705 Th II
 5741.8290 Th I
 5742.0838 Th II
 5747.1931 Th I
 5747.3849 Th I
 5748.7412 Th I
 5749.3883 Th II
 5749.7862 Th I
 5753.0265 Th I
 5760.5508 Th I
 5762.7941 Th I
 5763.5290 Th I
 5767.7785 Th I
 5768.1812 Th I
 5771.7601 Th I
 5772.1143 Ar I
 5773.9463 Th I
 5777.4006 Th I
 5779.8352 Th I
 5789.6451 Th I
 5792.4304 Th I
 5796.0683 Th I
 5797.3194 Th I
 5798.4780 Th I
 5800.8297 Th I
 5802.0798 Ar I
 5804.1412 Th I
 5805.7017 Th I
 5807.6814 Th I
 5808.6569 Th I
 5812.9725 Th I
 5815.4219 Th II
 5818.4495 Th I
 5819.6027 Th I
 5822.7933 Th I
 5826.2722
 5829.1097 Th I
 5829.8625 Th
 5830.8272 Th I
 5832.3705 Th I
 5834.2633 Ar I
 5838.9502 Th II
 5839.8514 Th I
 5840.6404 Th I
 5842.0500 Th I
 5843.8069 Th I
 5844.7909 Th I
 5845.9188 Th I
 5852.6806 Th I
 5853.4745 Th I
 5854.1207 Th I
 5855.4986 Th I
 5857.4491 Th 
 5860.3103 Ar I
 5863.7184 Th I
 5866.8119 Th I
 5868.3745 Th I
 5869.8507 Th I
 5870.5526 Th II
 5871.1828 Th I
 5872.6028 Th II
 5874.0383 Th I
 5874.3513 Th II
 5874.9865 Th I
 5879.1265 Th I
 5882.6242 Ar I
 5884.0331 Th I
 5885.7016 Th I
 5886.5314 Th I
 5888.2622 Th II
 5888.5841 Ar I
 5889.9531 Th
 5891.4510 Th I
 5894.6979 Th I
 5895.2818 Th I
 5896.3631 Th II
 5899.8441 Th I
 5902.6021 Th I
 5904.1592 Th II
 5905.1763 Th I
 5905.5707 Th I
 5911.2296 Th I
 5912.0853 Ar I
 5913.3638 Th I
 5914.3856 Th II
 5914.6709 Th 
 5916.7282 Th I
 5918.9442 Th I
 5925.4036 Th I
 5927.1258
 5928.8130 Ar I
 5929.9343 Th I
 5932.4274 Th I
 5936.3861 Th I
 5937.1619 Th I
 5937.6634 Th I
 5938.4570 Th II
 5938.8252 Th I
 5940.5653 Th I
 5942.3585 Th
 5943.4653 Th I
 5944.6472 Th I
 5946.2347 Th I
 5948.7991 Th I
 5954.5852 Th I
 5955.5616 Th I
 5956.2588 Th I
 5960.7806 Th I
 5964.4723
 5968.3199 Ar I
 5969.7373 Th I
 5971.6008 Ar I
 5972.4351 Th I
 5973.6649 Th I
 5975.0648 Th I
 5976.2005 Th
 5981.8846 Th II
 5982.0960 Th I
 5986.2665 Th I
 5987.3016 Ar I
 5989.0447 Th II
 5991.0071 Th I
 5993.4941 Th I
 5994.1287 Th I
 5996.6297 Th I
 5998.9987 Ar I
 6001.2033 Th I
 6001.7339 Th I
 6005.1650 Th I
 6005.7242 Ar I
 6007.0722 Th I
 6010.1606 Th I
 6011.5337 Th I
 6013.6777 Ar I
 6015.4218 Th II
 6016.3589 Th I
 6018.9934 Th II
 6020.2715 Th 
 6021.0357 Th I
 6021.4113 Th II
 6023.2242 Th I
 6025.1500 Ar I
 6026.0448 Th I
 6028.2713 Th I
 6029.2257 Th I
 6029.6500 Th I
 6030.4450 Th I
 6032.1274 Ar I
 6032.8726 Th I
 6035.1923 Th I
 6036.7622 Th I
 6037.6975 Th I
 6038.6805 Th I
 6042.5898 Th I
 6043.2233 Ar I
 6044.4327 Th II
 6046.8977 Ar II
 6049.0510 Th I
 6050.9818 Th I
 6052.7229 Ar I
 6053.3808 Th I
 6055.5937 Th I
 6058.1813 Th II
 6059.3725 Ar I
 6061.5361 Th I
 6064.7508 Ar I
 6065.7799 Th I
 6067.0803 Th II
 6069.0207 Th I
 6070.3412 Th 
 6073.1036 Th II
 6077.1057 Th I
 6077.8728 Th I
 6078.4212 Th I
 6079.2227 Th I
 6081.2433   
 6085.3748 Th I
 6085.8797   
 6087.2622 Th II
 6088.0305 Th I
 6090.4482 Th I
 6097.1945 Th II
 6098.1205 Th 
 6098.8031 Ar I
 6099.0831 Th II
 6099.9886 Th I
 6101.7251 Th I
 6105.6351 Ar I
 6107.5337 Th I
 6112.8375 Th II
 6113.4657 Ar I
 6114.5392 Th I
 6114.9234 Ar II
 6116.1661 Th I
 6119.6998 Th I
 6120.5564 Th II
 6121.4075 Th 
 6122.2144 Th 
 6123.3619 Ar II
 6123.8331 Th I
 6124.0687 Th I
 6124.4805 Th I
 6125.7396 Th II
 6127.4160 Ar I
 6129.5458 Th I
 6133.8143 Th I
 6137.9260 Th I
 6138.6465 Th II
 6144.7581 Th I
 6145.4411 Ar I
 6150.6830 Th I
 6151.9929 Th I
 6154.0682 Th I
 6154.5162 Th I
 6155.2385 Ar I
 6155.5810 Th I
 6157.0878 Th I
 6161.3534 Th I
 6162.1700 Th 
 6162.9699 Th I
 6164.4796 Th I
 6165.1232 Ar I
 6169.8221 Th I
 6170.1740 Ar I
 6172.2778 Ar II
 6173.0964 Ar I
 6178.4315 Th I
 6180.7050 Th I
 6182.6217 Th I
 6187.1350 Ar II
 6188.1251 Th I
 6189.1449 Th I
 6191.9053 Th I
 6193.8563 Th II
 6198.2227 Th I
 6200.4325 Th II
 6201.1002 Ar II
 6203.4925 Th I
 6205.8599 Th I
 6207.2201 Th I
 6207.7504 Th I
 6208.6869 Th I
 6215.9383 Ar I
 6220.0112 Th I
 6221.3192 Th I
 6224.5272 Th I
 6226.3697 Th I
 6232.9745 Th II
 6234.1962 Th I
 6234.8554 Th I
 6239.7121 Ar II
 6240.9536 Th I
 6243.1201 Ar II
 6245.0409 Th II
 6245.6182 Th II
 6246.1736 Th I
 6248.4055 Ar I
 6250.4858 Th I
 6257.4237 Th I
 6258.6068 Th II
 6261.4181 Th I
 6264.7139 Th I
 6265.6036 Th I
 6266.1737 Th II
 6268.2001 Th I
 6271.5444 Th I
 6274.1166 Th II
 6276.1646 Th I
 6277.2385 Th II
 6278.6453
 6279.1660
 6279.9776 Th I
 6285.2780 Th II
 6286.0453 Th I
 6287.2554 Th I
 6289.4882 Th II
 6291.1915 Th I
 6291.6286 Th I
 6292.0601 Th I
 6292.8909 Th I
 6293.2424 Th I
 6296.8722 Ar I
 6298.9027 Th I
 6300.9165 Th I
 6301.4128 Th I
 6303.2507 Th I
 6304.2423 Th II
 6307.6570 Ar I
 6309.1600 Ar I
 6310.8101 Th I
 6312.6222 Th I
 6314.2693 Th I
 6315.7750 Th I
 6317.1824 Th I
 6321.3004 Th I
 6321.8199 Th I
 6324.3978 Th I
 6326.3669 Th I
 6327.2778 Th I
 6331.4137 Th I
 6332.5118 Th II
 6333.1459 Ar II
 6335.4060 Th 
 6337.6201 Th I
 6339.6684 Th I
 6342.8595 Th I
 6346.1209 Th I
 6348.2321 Ar II
 6348.7375 Th I
 6355.6300 Th I
 6355.9108 Th I
 6357.0229 Ar II
 6357.6779 Ar II
 6358.6211 Th II
 6359.1345 Th II
 6359.6744 Th 
 6362.2518 Th I
 6364.8937 Ar I
 6369.1394 Th I
 6369.5748 Ar I
 6371.9436 Th I
 6376.9305 Th I
 6378.7604 Th II
 6379.6733 Th I
 6381.3598 Th I
 6381.7588 Th I
 6384.7169 Ar I
 6387.3957 Th I
 6388.8134
 6389.3900 Th I
 6390.1289 Th I
 6391.1774 Th I
 6392.3685 Th I
 6393.7972 Ar II
 6394.0498 Th I
 6394.7289
 6396.9499 Th I
 6399.2065 Ar II
 6399.9498 Th I
 6400.6961 Th I
 6403.0128 Ar II
 6406.4462 Th I
 6411.8991 Th I
 6413.6145 Th I
 6415.5374 Th I
 6416.3071 Ar I
 6418.3703 Ar II
 6422.1075 Th I
 6422.8969 Ar II
 6424.8127 Th II
 6428.7733 Th I
 6431.5550 Ar I
 6436.6699 Th I
 6437.7613 Th I
 6438.3095 Th I
 6438.9160 Th I
 6439.0715 Th I
 6441.8994 Ar II
 6443.8598 Ar II
 6445.6407 Th I
 6446.7712 Th I
 6450.0060 Th I
 6450.9557 Th I
 6452.0591 Th I
 6455.2647 Th I
 6457.2824 Th I
 6460.4750 Th I
 6461.0596 Th
 6467.6754 Th I
 6471.2131 Th II
 6483.0825 Ar II
 6485.3759 Th II
 6487.4811 Th I
 6488.8832 Th I
 6490.7372 Th I
 6493.1975 Th I
 6493.7777 Th
 6493.9694
 6495.2573 Th I
 6496.0292 Th I
 6497.4919 Th I
 6499.1061
 6499.6456 Th
 6500.6575 Th I
 6501.3608
 6501.9919 Th I
 6503.5111 Th II
 6506.9868 Th I
 6508.3605 Th I
 6509.0503 Th I
 6512.3639 Th I
 6513.8462
 6522.0432 Th I
 6522.4994 Th I
 6531.3418 Th I
 6534.6056 Th I
 6536.1441 Th
 6537.1775 Th I
 6537.6139 Th I
 6538.1120 Ar I
 6542.0498 Th I
 6545.7186 Th I
 6550.1877 Th
 6551.7055 Th I
 6554.1603 Th I
 6558.8756 Th I
 6560.0574 Th II
 6564.4445 Th I
 6565.0700 Th I
 6569.6322 Th II
 6576.1221 Th I
 6577.2146 Th I
 6577.6552 Th II
 6580.2299 Th I
 6583.9060 Th I
 6584.6130 Th I
 6585.6945 Th I
 6588.5396 Th I
 6591.4845 Th I
 6593.4628 Th I
 6593.9391 Th I
 6596.1141 Ar I
 6598.6778 Ar I
 6599.4824 Th
 6600.7311 Th I
 6602.7620 Th I
 6603.6209 Th I
 6604.8534 Ar I
 6605.4165 Th II
 6613.3740 Th I
 6617.0580 Th II
 6617.5154 Th I
 6618.1668 Th I
 6619.9458 Th II
 6620.9665 Ar II
 6632.0837 Ar I
 6633.4579 Th II
 6638.2207 Ar I
 6638.9119 Th I
 6639.7403 Ar I
 6643.6976 Ar II
 6644.6635 Th 
 6646.5407 Th II
 6648.4954 Th II
 6648.9586 Th II
 6654.3675 Th 
 6655.4892 Th I
 6656.9386 Ar I
 6658.6774 Th I
 6660.6761 Ar I
 6662.2686 Th I
 6663.6966 Th I
 6664.0510 Ar I
 6666.3588 Ar II
 6668.8163 Th I
 6673.5797 Th I
 6674.6969 Th I
 6677.2817 Ar I
 6678.7067 Th I
 6680.0811 Th I
 6683.3673 Th I
 6684.2929 Ar I
 6687.5207 Th I
 6692.7262 Th II
 6694.0068 Th I    
 6694.4967 Th I
 6696.1400 Th I
 6697.7123 Th I
 6700.7499 Th
 6711.2521 Th I
 6713.9700 Th I
 6717.3851 Th I
 6719.1995 Th I
 6722.8899
 6726.3091 Th I
 6727.4583 Th I
 6728.1183 Th I
 6728.7595 Th I
 6729.9328 Th I
 6732.6491 Th I
 6733.7488 Th I
 6738.1800 Th I
 6741.9212 Th I
 6742.8845 Th I
 6746.1355
 6751.4267 Th I
 6752.8335 Ar I
 6753.6598 Th I
 6756.4528 Th I
 6757.1092 Th I
 6758.2035 Th I
 6766.6117 Ar I
 6770.1069 Th II
 6772.1745 Th I
 6773.0973 Th 
 6778.3123 Th I
 6779.3242 Th I
 6780.1252 Th I
 6780.4131 Th I
 6787.7364 Th I
 6788.8403 Th I
 6791.2351 Th I
 6795.7982 Th I
 6798.4868 Th I
 6800.4645 Th I
 6807.3190 Th I
 6808.5311 Ar II
 6809.1000 Th I
 6809.3173 Th I
 6809.5094 Th I
 6809.6773 Th I
 6810.5494 Th II
 6812.4915 Th I
 6812.7752 Th II
 6815.6123 Th I
 6823.5084 Th I
 6824.6774 Th I
 6827.2488 Ar I
 6829.0355 Th I
 6829.3472 Th I
 6832.8927 Th II
 6834.9246 Th I
 6839.2949 Th I
 6846.4790 Th
 6851.8842 Ar I
 6852.3545 Th I
 6853.5234 Th I
 6854.1093 Th I
 6854.5128 Th II
 6855.3150 Th I
 6855.6891 Th I
 6861.2688 Ar II
 6862.8685 Th I
 6863.5350 Ar II
 6866.3666 Th I
 6866.7634 Th I
 6868.4508 Th I
 6871.2891 Ar I
 6874.7530 Th I
 6879.5824 Ar I
 6882.8114 Th I
 6886.4082 Th I
 6887.0881 Ar I
 6888.1742 Ar I
 6889.3032 Th II
 6892.2502 Th I
 6894.2303
 6900.7632   
 6902.2105 Th I
 6908.9905 Th I
 6909.8491 Th II
 6911.2264 Th I
 6914.7127 Th I
 6916.1289 Th I
 6920.0394 Th I
 6925.0094 Ar I
 6936.6528 Th I
 6937.6642 Ar I
 6942.5380 Th I
 6943.6105 Th I
 6945.4902 Th I
 6946.2134 Th I   
 6951.4776 Ar I
 6952.9666 Th II
 6954.6560 Th I
 6955.3150 Th I
 6960.2500 Ar I
 6962.3117 Th I
 6965.4307 Ar I
 6969.2976 Th I
 6981.0831 Th I
 6985.4718 Th II
 6986.0298 Th I
 6989.6553 Th I
 6992.2126 Ar I
 6992.6966 Th II
 6993.0371 Th II
 6993.9873 Th I
 6996.7573 Th I    
 6999.6238 Th I
 7000.8036 Th I
 7002.8829 Th I
 7007.0961 Th I  
 7014.9689 Th I
 7015.3172 Th I
 7018.5675 Th I
 7020.4841 Th I
 7021.2832 Th I
 7025.2251 Ar I
 7026.4616 Th I
 7028.0228 Th I
 7030.2514 Ar I
 7032.9310 Th I
 7036.2831 Th I
 7038.7202 Th I
 7045.7970 Th II
 7053.6196 Th II
 7054.4177 Th I    
 7058.4895 Th I
 7059.5253 Th I
 7060.0417 Th I
 7060.6538 Th I
 7061.3942 Th I
 7064.4515 Th I
 7067.2181 Ar I
 7068.7358 Ar I
 7071.0942 Th I
 7071.4800 Th I
 7072.3939 Th I
 7074.2563 Th I   
 7075.3336 Th II
 7077.3690  
